"A","B","C","D"
-0.621258548098154,,,
0.339038070553804,,,-1.40927190227027
,0.428273522755556,,
2.04323321252589,0.397630304828039,,
,,0.48924251060429,-1.10888268406572
,-6.01645302966394,,
0.499962209076086,-0.40507283044403,-0.810902741396488,0.520881527607188
-1.25714158968218,,-0.572257557733887,
0.822761428159943,-0.919256316733243,,
-1.54609608135241,-2.55918951033781,-0.30961296129749,
-0.258780758988273,,0.717011147523747,-0.577072176305189
0.390407377124082,-0.15126399433551,-0.639611134656151,
-0.197270203079809,-3.08217619896735,,
-1.94694947947191,,,-2.13751780679243
-1.42763817341705,2.69233355018272,0.781760880954988,
-0.850418042257596,-0.778733033089746,,
,,1.02343490586128,
,,,
1.27560202747805,2.78317900378167,,
0.179496176715821,,-1.57593240022223,-3.02799423729239
,-2.64323026023038,-1.35384886742554,-2.2419017011035
1.12759346616907,,-0.579377251833745,
-1.14694954858439,,,-0.438954274255512
1.48101859708601,,0.972678342465014,
0.916191212458402,1.74302240304644,0.619145771295814,
0.335131017104748,,,
,-1.29820176044597,,
0.203619661886632,0.378075765112576,,
-0.447041192021587,,0.374734872711839,
,,0.370187867392622,0.11313298245772
,0.293782518701272,0.631771098256187,
,,-1.51060638460999,
0.599492053306319,0.174721282573274,,
,,-0.187477986011177,1.21817272619352
-1.13885696475289,-1.37766265815713,,
,,,
,,0.723492227593343,0.175907704729619
,1.47569950520874,,2.2044858289542
,,-0.205747355411774,0.237206760620969
-1.39598222358437,-0.443508015560992,0.2561612518858,
,,,1.3939225376315
,-2.05960615889818,-2.12369731348779,
,,,
,,,2.08187958441636
,-0.0331170445631066,,-0.300700773628136
,,-0.816086499784593,-0.601636340581069
1.34246054657364,1.25173533988433,,
,,,
,-1.77266109765407,-1.64469397425036,-2.37316993005795
,,,
-0.0144570974007778,-2.11510046862227,,-2.84786921908926
0.545575680865128,,-0.92457864081657,-2.22763128944329
,,0.370402753047859,1.53839413501385
0.0175966291792284,,,
-1.03428012006976,,-0.00300897917551872,0.993232012537783
-0.628717129629501,,-0.0866432374423072,-1.01602564783812
-0.404901407269793,-0.138341489950904,-0.0910004196582893,
,,0.533516822346471,
0.763807156156157,,-1.53485989629204,-1.38272881441968
1.75961293587004,2.1603051389861,-0.330945904107939,-1.78111882883706
1.31518008174595,,,0.719676249322514
0.422840228773344,0.703120958183783,-0.559240368418086,-1.52905715868865
-0.118307690254848,-1.22012550451645,-1.1033691728125,
0.576005728308136,,0.166110425745111,
,,,
,,,
0.166466198021097,,0.623253302910967,-0.170136828089519
-2.34502321435256,,,-2.11948169195777
,3.22777148298401,,1.05547614346682
-1.33156143483864,,0.68926290447859,
-2.62587763955897,,,0.260744704514276
-0.000342472147151789,,0.502192168071631,
0.107412294687636,-1.82934551730868,,
,2.66795632722472,1.96094076576915,2.96723701366026
,,-0.631086188099086,-0.0825309346087153
,,,0.673074542252108
0.592497104156848,2.90275719113056,1.22379737078494,
,,,0.257779986688738
,-1.46292609657116,-0.464620778888233,
,,-0.0296229875750547,
-0.270900317647183,-2.54749219578352,,0.688849442143761
-0.060785904550875,,0.355713304435728,
,,,
,,-0.554097232327917,
,,,
-0.332290606474839,,0.883461260043088,
1.48194329316471,1.87038333726958,,-0.46508410057855
,,-1.24383960336302,
,1.3885417541666,,2.81302145792989
,,,
0.287902029979113,,,2.4145872170376
0.466534226807171,,,
0.145161086801629,,-1.14394042275182,-0.62381140004382
0.599325334115896,0.332841430226385,-1.63922865464756,-0.859375097564506
,,-2.50724007144005,
-0.238878516187315,,-0.645955924429265,
0.652135347242971,0.325300851438478,-0.576465118452862,-1.72192437199515
1.03807857111819,2.76446108644315,,
,3.39223535006278,,
,0.603742054292281,0.159554468384594,
0.840061158464551,,-0.244715903930626,
0.609308995068682,0.328937509181612,,
-0.223717667477607,-0.225866974562194,0.906943845162034,-0.570497305913667
-0.164343918304594,-2.24401357298456,-0.737025418860726,
0.621993832386204,,,-0.107864632923839
-0.45538382362054,,,
,0.346124935607312,,
-0.0918070082042202,,-0.0607326524629998,1.07821474284187
,-1.10537513278213,,
0.334188898006935,,,
,0.0545675906712949,-0.667585681322486,
-0.0611033670381328,,-1.43520355756523,
,,,1.1066498026617
-0.175782369169236,,,0.169136460038975
0.578799236784286,0.325115406917712,,0.332234784337534
0.53259812823823,,,-1.02037081368225
,-2.49208639948943,,
0.4177120868164,,0.209533873781897,-0.246686915240289
,-0.0662822095491822,,0.495731115411419
0.563353249160496,,,-0.289527066704785
,,,1.56965162501244
0.24352214016804,1.13362643952147,1.10994842010572,1.89564198917223
0.719590249915119,,,
,0.0964434900883433,,-0.971051485603826
-0.00852286427622694,-1.01987186493587,-1.36560883307757,-1.29226127120414
,0.141311535872032,0.115348990100623,-1.30526745466995
1.32823335412769,2.8189282984804,,
0.0530125522622219,0.212934010873357,,
-0.376265157965668,-0.635687903406606,,-1.26672011493466
,,,
,,-0.16768138606081,-0.569864726728605
0.387150587324501,,-1.70319832673372,-2.39909437599715
-1.1380526011713,-0.187518410138595,0.721173264208383,1.32107134056812
,,,
0.184197119538614,,,
,-1.32318762134206,0.297385258488327,-0.584433194367999
,,,0.912943804715992
-1.10719940407301,,2.5732832648084,3.53067870869372
-1.54890311450311,,,-0.0345516490758483
-0.0698479401103959,,-0.487731675023966,
,,-1.14479419000929,-0.095005364731295
,,-0.770257086605415,
-0.120859637284792,-2.24625367917507,-0.0748887493715602,0.0391239372946215
0.378800825326744,-0.667120448344764,,-3.24432454910947
,0.253169883678084,,
,0.531600683639955,0.51427055120864,-0.0243348702576935
,-0.920184622022146,,
,-2.12836880888205,,-1.58802607295843
,-2.15634602178384,,-0.516914916717899
0.411464908515077,2.61090839264833,,
,2.04805429271484,2.47191972808128,2.67944104612615
-1.5509775524795,-3.61726533109243,,
,,-0.996067204875557,
-2.00020298785555,,1.54431480991695,
0.129017185333089,,,
0.584768770263072,,1.28202421585249,
1.80192914517347,1.91183878092699,-1.2403841176801,-2.03749512128134
,,-2.24715100711098,-2.62450075579345
-0.47253781279156,,-0.587213353740312,-0.0314757998094526
,1.69411681755563,1.43276784410853,2.8062874139534
0.237583034706238,,0.0655660123707846,0.391060725365039
-0.798348314380711,-0.379261922845512,,0.46366488657561
0.929332179663478,-1.08598877924235,,
,,,-0.874693958344328
0.985170574488639,3.19553822967808,2.29489495107584,
-1.62921830722764,-0.376831864557769,0.700501571770342,0.807936938778866
-0.162234665329609,0.960149983960752,0.301383364420191,
,-0.432018113458511,-1.09068460094671,
,,-0.364287537847311,
-0.478686769821278,-2.73613683146764,-1.33765983937618,
,-1.4244577920339,,0.0389052625286425
0.103420706841276,,-0.730049939580628,
1.26229835926168,,,
,,-0.780713340205336,-0.00181282884972434
,-0.361492113778579,-0.162317814609611,
-0.482566864635336,0.740601874528311,1.02604572232847,
1.41320322147466,2.46056322834741,1.4465827635363,2.78654966549314
,2.74537689254061,-0.327702342506238,-0.0232866333680811
,,1.53132626501207,1.24135803458929
,,,0.0943895881175354
1.36624980298819,,,2.1852875248785
,,1.24144482536654,0.000511861815954973
-0.056820381470355,-0.0629962634132275,,0.504324971137377
,,-2.41021106150509,-2.46954556401139
0.10571373539749,,,
-0.475412846638052,-2.03902163338151,,
,0.795747807420534,-0.0437071437351738,
-0.447633825506989,,1.05205688176489,
1.86991842288677,2.3074801630288,0.169698166305607,
,1.30013901561137,0.300127057134595,
0.940762582355678,,1.10925742470288,
0.00114037939802183,,,
,3.86005245604215,1.87959256056381,1.96627222702189
,1.2646524264113,-0.417795703084254,
-0.648756927555097,,,0.657266079047693
0.282057595472141,,,
,,,0.240078321277696
,0.385360125051708,1.0072373582271,1.74640111081195
-0.0463609106163997,,-0.282308351829716,-0.0991083557571077
0.470334653258416,1.96689300452367,,
-0.116979104080516,,0.979390733956981,0.583964218690873
0.955642402601893,-0.449632170950166,-0.221776257278949,0.342131268812098
0.313166943227935,1.81329416130581,,1.54761752215415
,,-0.419556264511948,-0.445677886542188
,0.327851261340431,0.47687234731741,1.15830027350011
,-0.947560223103348,-0.534077829592678,-1.09736540700885
,,,
-1.15166933686074,-1.88897960945427,-0.209697283934405,
-2.04499496770188,,,
0.467675329647353,0.426058280631878,0.923443593775824,0.975672145440813
0.941962064122669,,2.05292423400088,2.44514043965143
0.452910356116704,,,
,,,
,,-0.406817791744427,2.08019902814217
-0.930310131580784,1.05013824166746,,
,,-0.0267808260504091,
,1.03628717136152,2.22176380567249,2.29339116142583
,,-0.2791158069571,
0.992881907632339,2.39342611009933,,3.06430309060887
,,0.44420114309557,0.0394274168926675
1.06793715834658,0.132287117848859,,1.14064265669587
,-1.11208131560856,-0.46195666993982,0.745285432166396
,,,-0.0977600348993596
,-0.638536355119921,,
,,-0.530632160027916,-0.182358224029352
,-0.220843092422248,0.546688454088983,-0.472402299796179
,-0.110121647442564,,1.36624615579381
,,,
-0.835230624377586,,,
,,,0.14539540753877
-1.20877889007238,-3.79478835501415,-1.30418071588249,-1.77482382186281
,,,0.101340109666879
-0.493898645223734,,0.201940752782197,0.950302170684604
0.0183160017591458,1.12038061049269,,0.40583458872712
-0.177364947696921,,0.532074940717817,
,,,
-0.122508155169796,,,
-2.17699358942494,,,
0.000559584625123736,-0.125580777819533,,-0.296296871017302
,,-1.20623125437813,
,,,0.265501328216586
1.36723917292648,,,0.473352295787727
0.0367601401988459,,0.983704635588473,
0.270771895991867,-0.273236125880874,0.0852256543228503,
-1.42765630977467,-2.98845299455981,,
0.0995746809256668,1.50883496312547,3.31362188293883,
,-3.65222050825484,,
1.9984893050234,2.81058473137689,-1.20142428327281,-0.640672876737831
,0.743289583284586,1.27754873418428,1.86174298274696
0.352160890026348,,-0.238453327352545,0.599990587994168
,,0.825147901305313,3.16143383287113
,-4.16535972429971,,
,,0.388768955532436,-1.22374619901345
,,-1.70633907640306,-2.08127567154278
0.458505667493202,,-0.408095510999782,-0.912925096196242
-0.618805090882675,,,-1.65379567190516
-0.679937391524609,,,
,-0.165756881097583,-0.0765757635153277,-0.222256616106885
0.366427285746921,0.925773763355377,,-0.829407458821168
-0.248906664495431,,-0.48927562992446,-0.861917739050883
-0.736329424522719,,,0.885492234065278
,,1.01738051094837,
-0.0487537818800853,,,
,0.997940447381663,,0.942055316523667
-0.632083935907471,-0.377314684977051,1.24443317980604,
-0.123067474017374,,,-0.472107013038034
,2.86245509282339,,1.25161494011424
,0.189193303718526,0.614691807854303,1.74596268379089
,-0.852053153521305,-0.400359746820557,0.132079540077115
0.410650514231095,-0.94586461815008,,-1.49639524919693
-0.448890499888346,-1.11793847075407,,
-0.709676063028738,,,1.62118849176991
,,-0.252070316593759,0.840271429771895
-1.41759645000403,,0.211670746481647,0.422884876857238
-0.264020690520718,0.878188294097024,0.504996236102404,
1.2527868090458,1.20162833111429,,
,0.432293285001703,0.780908017904771,
1.54571970712446,,-0.441630260783494,
-0.602236288764586,-1.03256029622349,,
,1.3407285055846,1.01384156684455,
0.124398605835855,,0.0559461258250412,
,,,-0.698827509113309
,,-0.0510083330675254,
0.777727573620663,2.30753620003673,,2.71335753823702
,,-1.56956175055141,-3.68462259905862
0.968502349122963,-1.00789021067087,,-2.28647344693171
0.490184917432232,-0.631344852171145,-0.360697007284141,-0.958421681609868
,,-0.0568478510553908,0.52897422760357
,,,0.63791361138493
,,,
-0.648600599019152,,,
,,,-0.21142254470562
0.935634309069237,,,
0.791319019046477,,,1.03792932782174
,,,-1.51282131638212
-0.476322723291209,,,
,,0.385415859792933,-0.806450223081475
-1.41251709469622,,,
0.179352063176733,-1.35351621960831,-1.20428544758405,
0.277655959574592,2.08218956968235,,1.44546665068827
-0.501703223407696,-0.489249755070135,,
,1.30322862982548,,2.28310466070707
-0.393517451126126,2.33760386767035,1.39951048032742,
,,-0.125786536123717,-1.35335129316337
-0.10976677752305,,-1.02102195980407,
-0.223120966205164,,-2.11444894365276,-2.54032394696572
,0.462896803133927,0.802858083730607,
-1.1688159402078,-1.49367038949502,,
,,,
0.719396102982843,,,1.2356666510003
,-1.97137932951459,,
0.0593338459343979,,0.0799580305949441,-0.130318537484274
,-2.24088696915278,-0.0671269397577448,
,3.4694577220494,,
,0.0739131500871074,,
,0.376701740802316,,-0.618811683860249
,-0.295933634864131,,-1.34741319416603
,,,
-0.908501501508117,-1.72452085069648,,-2.04179823054837
,,0.770275324382987,
-0.108211010065327,1.05285327344556,1.55051913245707,1.83888500814697
-0.0575192355285753,2.04766612571879,,
,0.665136615887348,-0.394020365140024,
-0.114388107013693,-0.608617402646559,0.105008517693232,0.3426465725849
-0.574018283429559,-1.19308016038224,0.051134607535974,-0.146801532864377
,,,
,1.4027178400391,,
,,,0.655275345423105
,,,-0.55195531698576
,1.1738291370216,0.463588106365689,-0.87089950850811
1.66243635837573,,-0.85541460563214,
-1.15579864674893,,,
,,,
,2.29648533037818,,
-1.55745823944199,-0.718536175136836,,1.83066732146635
,,,2.45721359604208
,0.535410980235144,,0.943705030868878
,,,-2.48361159622486
,0.826709589455819,,
-0.665550918985606,,,
,,,
,0.299806493183831,0.362508993725666,1.62772784678764
0.888384026333753,,,
-1.11367173348657,-3.29395696882463,,0.887712642089886
,,-0.749064053170092,
,,,
,,,-1.62033193564241
,1.59654100176461,-0.422515233455512,-0.953474503850652
,3.30892202903032,,
,0.0350269356187787,0.760173430833846,
,2.35853050170213,1.08100651341715,
-0.52794019949943,-0.67938777377041,-0.164188902291242,
,-1.09092829910183,-0.179421688567157,
-0.619871253094748,-2.11300947079003,-1.56403014275234,-1.87003248660813
-1.09414715458447,,1.18507946662053,
,1.45449308160296,1.03823519522365,1.32701875508737
-3.18918610643503,-4.33247051747697,-1.07757788645242,-1.56815322056515
-1.16944424186678,,,-0.234183471191248
,,-1.12787723684341,-0.795929990564628
0.149196928334611,,,
0.554631070423332,-0.390491317194273,,0.85120015778852
-0.589690702483591,-0.254938050789953,,-2.5213198624442
1.40956455320645,1.40833845237287,0.720643403630958,0.693651006109498
,1.23181747043563,-0.114064727954216,0.723350295269907
,,,
,,-1.33433627434795,-1.5259012729617
0.479094516876518,,,2.65699265434027
,,,
,,0.0504655574836684,-1.47685375291457
,,,
,,,-0.112607576346035
-0.161728735063497,0.20323504981888,,
0.126126493805749,0.0263642622734346,,-0.739400280229764
,,0.411012075413222,1.51380820041931
0.733028625007077,1.91092532534796,1.78276963824666,1.22208677059829
,1.35769209975688,0.885891114561442,1.34208505515064
,1.41470837800345,,-1.41686470322053
0.713170709295136,0.0399318498904438,,0.581809593531263
-0.768887741449215,-2.36385433381589,,
0.825866376973108,,0.370415398884785,
,,0.959803957211463,1.68189928287658
0.153363028470634,,2.78596102248365,2.8171616449146
,2.95777877830254,0.804718452665811,0.9416574953751
,,,0.429079834338792
,,,
,,,-0.437253755465073
,,,-0.173373690862051
-0.20256487619833,-1.69252810961231,-0.399293013056019,0.982477297244231
,,0.440188548473643,
-1.40739406899524,,-1.60496861186338,
,,,
,,,
,,0.131598581084672,
,,,
,,,
,-1.05260222755422,0.631604067501014,-0.993253576537282
2.35919691735473,3.57578367649796,0.444103978676902,1.27276674017646
-0.447634538850182,,1.15219467469735,
,,-0.0268631408942736,
,,,1.24213439191457
,,,-1.25872227949576
-0.539683716567268,0.188685615312975,,0.315520160560692
,2.1314680421747,,1.67331408626196
,,,-2.6845585268752
,,,-2.89704934034661
,,,-0.668451355630845
-0.239937983315594,,0.282604567305673,-0.738219675139052
-0.271886923602991,,,
-1.40303650902349,,-0.372181809205446,
,-1.00147924203811,-1.84469632432668,-3.17558043026156
-0.873191554689282,-2.00499696194347,,
0.827193177842784,0.219769373895306,,
0.558026882514199,,,
,,,-2.39969949144598
,2.89104273089586,-0.111876139491572,0.216213706127768
,,,
,,-0.200287891025147,
-0.265734673601599,1.24859174491255,1.2234130870639,
1.15617986844195,,,
,,0.249158019685266,-1.42345281761726
,,0.365121281805236,0.455172485824612
,1.91806992010151,,
,0.427860549482079,-0.260879308864844,
,,,-2.57255729909899
-0.331291452184084,,,
,1.81281136956007,,
,-1.91229198289922,,-1.38388988794683
0.0136256983844964,1.8710807899539,2.35395945340763,
0.252213484446859,,-1.62114325095875,
1.0895061399478,0.639009427817315,-0.0773097543127982,0.0933912698206439
,,,2.14558109530882
-0.441254808830028,,,
0.600319646411984,,-0.840252301636835,
,-2.82988829242502,,1.30293687495274
1.29544315368299,0.286797119756089,-0.188468864469738,
,-2.8552444656729,,
,1.24507435599822,1.58185352718448,1.94626124336235
,1.09799149052167,,-1.12936762610881
2.23377741359153,3.65960803764618,,0.79441082967853
,,-0.726700325936892,-1.5293254766326
,,,-0.522591106812135
-0.133160098464251,,,-0.68888704259569
1.17023378386562,,-0.063926558567285,0.123116776689286
-0.277110287899164,,,-1.7947454932392
,-0.0474203154473244,-0.544557437956889,0.617732111569183
,,,
-1.71383683975675,-0.464807179055258,1.25864283451174,
,1.77948957743275,0.118582396835232,
-0.517072254128232,,0.401484169970728,
-0.0595924608676152,,,0.636800031312358
2.24501021264297,,,
,-1.25741349785939,-1.69493964404502,-2.43478359620301
,,,-0.314752102084009
-0.989657753295806,-1.36293027653206,1.56812010737038,0.175179429630511
0.430177724937883,2.11421665513145,0.0691826319989887,-1.59874618640506
,0.497467374000311,,2.17654180778786
,,,
,,-0.0369568837795532,
,,,
,,-1.42253277988037,
2.28263600626823,,,
,,,0.493574580003407
,1.05783004917271,0.37649371902508,-0.388995022264703
2.053861151768,3.62451175275053,-0.12470677325691,
,,-1.12055047426714,
0.0471264794105824,,-0.304454977024538,0.260554588892486
,,,0.822807842554471
,-2.69585732152083,,
,,-0.799541088226206,
0.473501010253413,,,
,,-0.421982410091407,
,,,1.67869777293825
-0.332192091893926,-1.18894610903945,,
,1.73283900528215,0.349917781526706,
,-1.7359855806084,,1.0409547718642
-1.7571523211675,-2.11309379887766,,-1.12427427478409
,,2.37979499890937,
,,,
,0.0930521672895323,,0.744871981053844
,,0.791878248497836,0.316990677466459
,-0.309990502632703,,
-1.31718431349308,-0.653027326858562,0.126079488857646,
,,-1.4654572610043,
1.13239345345274,0.50298823610874,,-0.85474963342656
-2.05851452686204,-1.74975129354485,,-0.338612112574858
,2.14956727764496,1.0224924243757,
,,,-2.17310116579937
,-0.441639870688973,1.5086086754199,1.33429401757473
-0.232507509578728,1.82139716767779,1.21429006899876,0.799710829088255
-0.189051299337589,-0.2062911334096,,-0.353587002218864
,,0.672629438522586,0.330959931546958
2.39883323295012,,0.772922876313641,
,3.79855098817035,0.56027621659181,-0.857701030073661
1.6269914642286,1.6475332933218,0.69189819303945,
1.61588635938788,2.26425389800981,,-1.70868402780222
,,,
,,0.0178766104180936,
0.171172924613639,,0.297558406665445,
-1.53059525910518,-0.164882455404397,0.341356053352271,1.91649097680972
-0.777832675853036,,0.0220334801235663,0.563809570194828
-0.873034514793412,,,
-1.09017130238436,,-1.10025322177663,
1.41265589165171,,,
0.500047962609191,-0.385710338042082,,
,,,
,,,-1.07760804736899
,1.64695841635898,,0.601552546064274
,2.97477758830685,,1.21135708828312
,-1.29775434827104,-1.12119344801591,-1.81473470487794
,,,0.0551753607140733
-1.17847443705294,-0.852325203481661,,-1.01737896442388
-0.494871119028844,,,
-0.00324293186600494,,,
,4.19110041613114,1.2168011641754,-0.888813795142688
,,-0.0411373070052623,
0.685444668607466,0.940038878435267,-0.283737289010801,-0.354445262059079
,,0.750854531643286,-1.34483295028077
,3.14958064470406,2.0564684366564,2.0472336165852
,,-0.0205391678295811,-1.76676795831646
,-1.96447711883684,,-1.05279320805341
-1.35723063236369,-2.2774468908716,,-0.769319992470237
,,,0.761349913962824
-1.5172073063295,-2.56255060008919,0.460094659137395,
0.8591760307438,,-0.19239610882622,
-1.21461753377647,,-0.0985691864516401,0.495163569876659
0.619055380663752,0.849653196585469,,-0.348153546476892
,,1.0995341769723,1.54364562870732
-0.198027912485171,-1.63233747696433,,2.19310198280499
,,,
,,-0.91173896573359,
-0.0145075459885022,0.690351162462508,,2.92791618684525
-0.763833231605356,-0.248514983975551,0.121723016898039,
,-3.47762784094664,,2.08198892498483
,,,
,0.333931931063629,0.25633471895376,
,,0.759970948016983,
0.282013838236583,,1.60719088844879,-0.281310391920307
,-0.960999064547341,-2.41229815687096,-1.91176854863574
,-0.556822198671025,,
,,-0.278558502250592,-0.92848510355669
0.0696744125654669,,1.05222109727207,
,,,
-0.247314784417699,0.576260099692849,0.349673907935903,-0.871364985384729
,,,
0.0746809416916121,,,
,,,
,,-1.40181845228334,-1.92895185490435
,,-1.07308236125521,-0.715433996140498
-1.40164554337845,-0.986605155380089,0.370786561555766,-0.735191637827289
,,-0.399342149830517,
,,,
-0.882446125897466,,-1.24102088990379,
0.0519890587224565,,,
-1.54098229380283,-1.13997136816052,,
,-1.41645890193624,,
-0.357174502316491,,,-1.28485344143182
,,-1.80295235199197,
0.0418094360662308,,-0.156977424058461,
1.85985974779731,,,
,,,-1.15696885304129
-0.18966487420983,,1.0524254397513,
1.01206499539579,,,
,,,
,1.33059118676217,0.945193900709343,1.30288723053679
0.702250024275935,0.338861988845834,-0.0533860506810118,-1.33757155664722
,-2.71315535575222,-1.02873373299289,
0.372917673711702,1.82695286217037,1.06991344425067,
,,0.533878351134144,
-0.0502266005733623,-1.31935352982798,,-1.49989824873305
,0.803758796151099,,
1.12468748523873,0.546388132832218,0.537059860902284,-0.669584099864525
0.297891244345568,,,
,,,
0.753812887631443,2.13478442652304,,3.01691901459716
0.149893353102687,0.519960567473372,0.967864110051733,
1.13737163177908,,2.28972368966034,2.62510746675789
-1.60142605000689,,1.62026572422861,1.51922497482823
-0.744160153516132,,,
,,,1.08963178040371
-1.35293498302923,,,
2.74869116959292,2.60072695628252,0.24640385126838,-0.812452054831506
-0.851797058411363,-1.60439846884642,,
0.447210710627482,-0.69692865743227,,
,,-0.266971061594572,
2.20505144512363,1.75549706703204,-0.447754835836791,
,0.900286576523314,,
-0.51390709879415,,,0.46989425338123
0.261131714601403,,-0.998337979972366,
-0.710477164451562,,,-1.86315069736927
,,,-0.594033348298944
,,-1.74873179043572,
-0.91141928834144,0.431737312554887,,
,0.28734446759119,,
,1.52779716279474,0.149501007903305,0.678380251967599
,1.86555720731711,,-0.352810278799755
-0.256257861475329,0.308855669037969,0.706243646982622,
1.07226546534951,,,
-1.00420325447998,0.220316906593165,,1.79330064303947
0.59940330269578,,,
-0.93436541172637,-1.37119304169338,-1.90731967977402,
0.716653796030982,,,
,0.945820109463321,-0.604460387216598,-1.7285387255793
-0.437376196501637,-0.896404861136363,-0.854637604032625,
0.456829687646366,,0.763153600883693,
-2.20555688955753,-0.546066453859672,,-0.442902300505825
0.32384533359146,,1.15079596353938,1.23219968076967
0.314399515561469,,,
,-1.22325052080146,0.549565363708426,-0.242554679874317
,1.61052330671746,,
,-0.509452506518436,,1.35609267625198
1.39937560676313,1.52244613477327,,-0.0586682205323599
-0.960676911927524,,,
,-0.224028798051918,-0.0876073261406472,-0.489883595308504
,1.28627060325511,,0.72604443116106
0.816438255703914,,,0.730532424255213
0.763474905445859,-1.76817430127238,-1.06718728825069,
0.631216956640548,,,
-0.208711655187107,,-1.54721538514369,
,-0.72726614893459,-2.00231606137653,-1.55480929068575
,,,0.304588329694214
-1.56168905216946,,,-0.447632764336766
-1.14302636105406,-2.06270256952027,0.193976218585495,0.696706398387766
,,1.81538763185775,
,,-1.08072905825135,-1.35209000223257
-2.34414358896845,-1.1169539925461,,3.23424268666238
-0.157429480539448,2.01498588548021,,2.72046282315536
,-1.84463998807459,,
-0.345191700473056,,,-0.374394235911152
-1.60699047340335,-2.66018477971829,,-0.688714633017186
1.17045205316643,,,-0.890301577976405
,0.1001527922051,,
,-0.706657480575517,,
,,-1.58915698247517,-3.34964086877486
-0.864814897070758,-1.9819648428996,,-0.423902030500721
,-0.65286181334718,,2.70843343210758
-0.619364751207046,,,-1.35412264553579
-0.65272192246535,-0.13861471130619,0.584560602622423,0.951144737497074
0.350356614408586,0.597811349479435,,
-0.315781872662742,,,
-1.41119312519735,,,-1.36245691464228
-0.183980050914444,-0.673688526666693,,-0.466723880866956
0.596546581983446,0.537788898098622,,-0.132935271448887
,,,
,,-0.28841854647659,1.54901247368251
,0.966166364715526,,1.38387006680946
,,,2.20679104474912
,,-1.04381389240499,-1.80205306040229
0.422608450965959,,-0.314244445602997,
,,,
,,,-0.973550792214432
,,,
1.07547944244412,-0.457051083092384,,-2.04450121670656
,,,
,,,
-0.683645666438561,-2.74604736567457,-0.284840594812092,0.102994745823301
-1.04794090296014,-1.536112028583,,0.249456573469918
,,-0.377083339034237,0.163606757733481
,,2.70419370751803,2.60213794982473
,,,
0.194509270110642,0.415946984578225,,
,0.452268528299308,,
,,,-1.82264942524691
,1.84428931883796,1.02735683377089,-0.697233154796533
1.22091119465961,,,-0.399322259804377
-2.34738248877123,-3.3545008460396,,-0.632218498723175
0.630115626366462,,0.24891801322524,1.26804684605444
,,-0.243703213328168,-1.90588030860024
0.180887564900774,,,
,,0.643637879442959,0.877859384510823
,-0.509663646138317,0.459611130182636,0.71372496195628
,,0.695837355888414,
,-0.359770380965399,,-0.127951613754259
-0.186656775348593,,,-0.971312473895243
,,,
-0.386938795071383,,,-1.99796362726715
-1.01348118369913,-0.507470438334016,-0.0522360130430632,-2.01470516918279
1.44656213577428,-0.415066766451592,,1.6096543225377
,1.50146464821548,-0.084923053164414,
1.21728073293652,,0.210978053944293,-0.285004189765321
-1.23200347970807,-2.98438512116243,,
0.357918034047249,-1.34341295330439,-0.975425334946263,
-0.315700054170456,,,-0.309215291247121
1.95405205583343,,-0.472264410230803,-0.607129650302317
1.30768999356293,1.66513935475804,,0.106437661801876
0.56028484440506,-0.11803547454477,,0.0784745744114727
,-2.46326510256084,,
,,,0.396816253567442
0.721696856710964,0.785891687086978,-0.615995389045902,
-1.44674605812155,,0.248869793563203,
,0.305624975473455,0.73979908698654,-0.648910667166466
0.857005905130621,0.225331232424396,,
-0.187570257333689,,,-0.52404902840744
2.3119814587379,,,-1.23855212767587
,-1.54561614183508,-0.840550738322687,-0.698274736195013
,,,-3.15858936749217
0.931140803824297,1.95587792933306,0.553503528872794,-0.296696401513737
0.409298429359221,1.28354444963651,0.747315414566278,-0.159187464787255
,1.54545132558028,,
,,,-0.43431747619003
,-1.12022544364911,,-1.21829004864217
0.0242896913459327,,,3.12193103363197
,-1.25158092990523,-1.03198456888084,
,,,0.134126274613459
,,-0.519449154422577,
,1.79042950135657,-0.593431262014552,-0.749418384076092
,,,2.82075717002247
-1.05568097477355,-0.00872101418572335,1.56488421015678,0.863467674611052
,-2.20883123487474,-1.88136129575839,-0.266904911894959
-0.184268914374016,-1.6168412724731,-1.35317793269824,
-0.574685024548392,,,
-1.86461704676392,,,-0.821037862038772
,,,0.354851986335148
0.79153174818635,0.87752157193725,0.528639862316268,-0.512046805002364
-0.73615741607846,,-0.113211998517755,0.075119358894816
,4.06569962085544,0.584280216103551,0.701005558774355
-0.315671972568024,-1.03779005677719,,
,,,-2.94719078643232
,-2.19589174357373,-0.836768081681914,
,-1.4441950978206,,-1.8856429898863
-0.583640669137996,0.548320085572355,,
,-2.06953100484717,-1.91308971653334,
0.543313021143199,,,-0.475569500087211
-0.999070001677223,-1.28168974693798,-0.929601575905752,
,,0.134590506215233,1.03072317668132
,,0.0830582399151878,
,,,
-0.443788859098143,0.832416391516626,,-0.937304797072006
-1.17789136221902,-1.1790626750011,,-2.19942566428544
0.717310412342599,4.27584558012665,,1.3450581950743
-0.553795211581469,,0.518973157959975,-0.188808493896766
,1.01617822211314,,-2.53424634804918
1.19012428295469,1.32736304728567,0.243334935089374,-1.6138573739457
-0.219515587913003,,-0.212455772044332,
,1.85285224865682,,
,-3.63190768132113,-2.75377000219598,-2.54666319046112
-1.7629072985395,,1.37916559144249,
,0.93981939889399,,
